SAMPLE_NAME,ATMOSPHERE,CRS,GROUP,QCWELL,TEST,gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,entrez,symbol,chr,start,end,strand,biotype,description,normalized_counts
Sample.Anaerobic,anaerobic,unknown,unknown,unknown,anaerobic,ENSG00000109079,6.378063044949757,-0.3625227083812025,0.3663680408532636,0.14900095402361285,0.3892789728765365,7126,TNFAIP1,17,28335602,28347009,1,protein_coding,TNF alpha induced protein 1 [Source:HGNC Symbol;Acc:HGNC:11894],3.698641966424226
Sample.Anaerobic,anaerobic,unknown,unknown,unknown,anaerobic,ENSG00000163735,176.27027733994922,-1.105427063352199,0.2091055442423974,8.32309802491697e-9,9.597103966620637e-7,6374,CXCL5,4,73995642,73998779,-1,protein_coding,C-X-C motif chemokine ligand 5 [Source:HGNC Symbol;Acc:HGNC:10642],98.93867260184804
Sample.Anaerobic,anaerobic,unknown,unknown,unknown,anaerobic,ENSG00000163734,7.677222760705165,-0.3123274397753979,0.3875023858278496,0.218486735873191,0.4814700669171796,2921,CXCL3,4,74036589,74038807,-1,protein_coding,C-X-C motif chemokine ligand 3 [Source:HGNC Symbol;Acc:HGNC:4604],3.698641966424226
Sample.Anaerobic.006.A03,anaerobic,none,group_6,A03,anaerobic,ENSG00000163739,26.441465456725272,-0.9640994347638346,0.40561475601915276,0.0011996271670111302,0.0169532959023299,2919,CXCL1,4,73869393,73871242,1,protein_coding,C-X-C motif chemokine ligand 1 [Source:HGNC Symbol;Acc:HGNC:4602],16.37677463869297
Sample.Anaerobic.006.A03,anaerobic,none,group_6,A03,anaerobic,ENSG00000109079,6.378063044949757,-0.3625227083812025,0.3663680408532636,0.14900095402361285,0.3892789728765365,7126,TNFAIP1,17,28335602,28347009,1,protein_coding,TNF alpha induced protein 1 [Source:HGNC Symbol;Acc:HGNC:11894],2.1835699518257297
Sample.Anaerobic.006.A03,anaerobic,none,group_6,A03,anaerobic,ENSG00000163735,176.27027733994922,-1.105427063352199,0.2091055442423974,8.32309802491697e-9,9.597103966620637e-7,6374,CXCL5,4,73995642,73998779,-1,protein_coding,C-X-C motif chemokine ligand 5 [Source:HGNC Symbol;Acc:HGNC:10642],125.55527222997945
Sample.Anaerobic.006.A03,anaerobic,none,group_6,A03,anaerobic,ENSG00000163734,7.677222760705165,-0.3123274397753979,0.3875023858278496,0.218486735873191,0.4814700669171796,2921,CXCL3,4,74036589,74038807,-1,protein_coding,C-X-C motif chemokine ligand 3 [Source:HGNC Symbol;Acc:HGNC:4604],6.550709855477188
Sample.Anaerobic.006.A04,anaerobic,none,group_6,A04,anaerobic,ENSG00000163739,26.441465456725272,-0.9640994347638346,0.40561475601915276,0.0011996271670111302,0.0169532959023299,2919,CXCL1,4,73869393,73871242,1,protein_coding,C-X-C motif chemokine ligand 1 [Source:HGNC Symbol;Acc:HGNC:4602],5.453195771589709
Sample.Anaerobic.006.A04,anaerobic,none,group_6,A04,anaerobic,ENSG00000109079,6.378063044949757,-0.3625227083812025,0.3663680408532636,0.14900095402361285,0.3892789728765365,7126,TNFAIP1,17,28335602,28347009,1,protein_coding,TNF alpha induced protein 1 [Source:HGNC Symbol;Acc:HGNC:11894],3.6354638477264727
Sample.Anaerobic.006.A04,anaerobic,none,group_6,A04,anaerobic,ENSG00000163735,176.27027733994922,-1.105427063352199,0.2091055442423974,8.32309802491697e-9,9.597103966620637e-7,6374,CXCL5,4,73995642,73998779,-1,protein_coding,C-X-C motif chemokine ligand 5 [Source:HGNC Symbol;Acc:HGNC:10642],95.4309260028199
Sample.Anaerobic.006.A04,anaerobic,none,group_6,A04,anaerobic,ENSG00000163734,7.677222760705165,-0.3123274397753979,0.3875023858278496,0.218486735873191,0.4814700669171796,2921,CXCL3,4,74036589,74038807,-1,protein_coding,C-X-C motif chemokine ligand 3 [Source:HGNC Symbol;Acc:HGNC:4604],1.8177319238632363
Sample.Anaerobic.006.A05,anaerobic,none,group_6,A05,anaerobic,ENSG00000163739,26.441465456725272,-0.9640994347638346,0.40561475601915276,0.0011996271670111302,0.0169532959023299,2919,CXCL1,4,73869393,73871242,1,protein_coding,C-X-C motif chemokine ligand 1 [Source:HGNC Symbol;Acc:HGNC:4602],11.15869703824131
Sample.Anaerobic.006.A05,anaerobic,none,group_6,A05,anaerobic,ENSG00000109079,6.378063044949757,-0.3625227083812025,0.3663680408532636,0.14900095402361285,0.3892789728765365,7126,TNFAIP1,17,28335602,28347009,1,protein_coding,TNF alpha induced protein 1 [Source:HGNC Symbol;Acc:HGNC:11894],8.369022778680982
Sample.Anaerobic.006.A05,anaerobic,none,group_6,A05,anaerobic,ENSG00000163735,176.27027733994922,-1.105427063352199,0.2091055442423974,8.32309802491697e-9,9.597103966620637e-7,6374,CXCL5,4,73995642,73998779,-1,protein_coding,C-X-C motif chemokine ligand 5 [Source:HGNC Symbol;Acc:HGNC:10642],70.67174790886163
Sample.Anaerobic.006.A05,anaerobic,none,group_6,A05,anaerobic,ENSG00000163734,7.677222760705165,-0.3123274397753979,0.3875023858278496,0.218486735873191,0.4814700669171796,2921,CXCL3,4,74036589,74038807,-1,protein_coding,C-X-C motif chemokine ligand 3 [Source:HGNC Symbol;Acc:HGNC:4604],3.71956567941377
Sample.Anaerobic.006.A06,anaerobic,none,group_6,A06,anaerobic,ENSG00000163739,26.441465456725272,-0.9640994347638346,0.40561475601915276,0.0011996271670111302,0.0169532959023299,2919,CXCL1,4,73869393,73871242,1,protein_coding,C-X-C motif chemokine ligand 1 [Source:HGNC Symbol;Acc:HGNC:4602],4.809387642828131
Sample.Anaerobic.006.A06,anaerobic,none,group_6,A06,anaerobic,ENSG00000109079,6.378063044949757,-0.3625227083812025,0.3663680408532636,0.14900095402361285,0.3892789728765365,7126,TNFAIP1,17,28335602,28347009,1,protein_coding,TNF alpha induced protein 1 [Source:HGNC Symbol;Acc:HGNC:11894],2.885632585696879
Sample.Anaerobic.006.A06,anaerobic,none,group_6,A06,anaerobic,ENSG00000163735,176.27027733994922,-1.105427063352199,0.2091055442423974,8.32309802491697e-9,9.597103966620637e-7,6374,CXCL5,4,73995642,73998779,-1,protein_coding,C-X-C motif chemokine ligand 5 [Source:HGNC Symbol;Acc:HGNC:10642],86.56897757090637
Sample.Anaerobic.006.A06,anaerobic,none,group_6,A06,anaerobic,ENSG00000163734,7.677222760705165,-0.3123274397753979,0.3875023858278496,0.218486735873191,0.4814700669171796,2921,CXCL3,4,74036589,74038807,-1,protein_coding,C-X-C motif chemokine ligand 3 [Source:HGNC Symbol;Acc:HGNC:4604],2.885632585696879
Sample.Anaerobic.006.A07,anaerobic,none,group_6,A07,anaerobic,ENSG00000163739,26.441465456725272,-0.9640994347638346,0.40561475601915276,0.0011996271670111302,0.0169532959023299,2919,CXCL1,4,73869393,73871242,1,protein_coding,C-X-C motif chemokine ligand 1 [Source:HGNC Symbol;Acc:HGNC:4602],3.636117341930539
Sample.Anaerobic.006.A07,anaerobic,none,group_6,A07,anaerobic,ENSG00000109079,6.378063044949757,-0.3625227083812025,0.3663680408532636,0.14900095402361285,0.3892789728765365,7126,TNFAIP1,17,28335602,28347009,1,protein_coding,TNF alpha induced protein 1 [Source:HGNC Symbol;Acc:HGNC:11894],8.181264019343713
Sample.Anaerobic.006.A07,anaerobic,none,group_6,A07,anaerobic,ENSG00000163735,176.27027733994922,-1.105427063352199,0.2091055442423974,8.32309802491697e-9,9.597103966620637e-7,6374,CXCL5,4,73995642,73998779,-1,protein_coding,C-X-C motif chemokine ligand 5 [Source:HGNC Symbol;Acc:HGNC:10642],83.6306988644024
Sample.Anaerobic.006.A07,anaerobic,none,group_6,A07,anaerobic,ENSG00000163734,7.677222760705165,-0.3123274397753979,0.3875023858278496,0.218486735873191,0.4814700669171796,2921,CXCL3,4,74036589,74038807,-1,protein_coding,C-X-C motif chemokine ligand 3 [Source:HGNC Symbol;Acc:HGNC:4604],1.8180586709652695
